region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Otof,2.923,0.132,46.5,2.3,2.791
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Rgs14,2.484,0.035,43.3,0.7,2.449
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Pou3f1,2.487,0.093,41.0,1.7,2.394
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Crym,2.353,0.239,38.4,4.3,2.114
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Adcyap1,1.942,0.104,31.3,1.9,1.838
ORBm,007 L2/3 IT CTX Glut,052 Pvalb Gaba,False,Pdyn,1.798,0.096,28.9,1.7,1.702
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Meis2,9.101,0.632,99.0,10.9,8.469
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Satb2,7.332,0.554,94.5,9.4,6.778
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Nfib,7.294,0.789,92.7,13.5,6.505
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Lamp5,6.439,0.278,85.5,4.9,6.161
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Wfs1,5.095,0.555,73.0,9.9,4.54
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Gpr88,4.119,0.132,65.2,2.3,3.988
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Tbr1,3.958,0.516,63.6,9.0,3.442
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Otof,2.923,0.139,46.5,2.4,2.784
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Rgs14,2.484,0.091,43.3,1.7,2.393
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Pou3f1,2.487,0.175,41.0,3.2,2.312
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Crym,2.353,0.261,38.4,4.6,2.092
ORBm,007 L2/3 IT CTX Glut,053 Sst Gaba,False,Adcyap1,1.942,0.106,31.3,1.8,1.836
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Pou3f1,7.053,0.505,92.1,8.8,6.548
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Lamp5,6.394,0.769,88.9,13.2,5.625
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Reln,4.285,0.427,64.3,7.4,3.858
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Lratd2,2.789,0.059,47.3,1.1,2.73
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Pcdh8,2.986,0.301,51.1,5.2,2.685
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Npnt,1.752,0.113,27.5,2.1,1.64
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Pdyn,1.623,0.129,26.6,2.3,1.494
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Zfhx3,1.496,0.193,26.4,3.6,1.303
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Dock10,1.646,0.443,27.7,7.7,1.203
ORBm,022 L5 ET CTX Glut,004 L6 IT CTX Glut,False,Foxp2,1.55,0.371,25.9,6.5,1.18
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Reln,4.285,0.3,64.3,5.7,3.985
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Pcdh8,2.986,0.191,51.1,3.5,2.795
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Lratd2,2.789,0.157,47.3,3.0,2.632
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Pdyn,1.623,0.15,26.6,2.8,1.474
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Zfhx3,1.496,0.34,26.4,6.5,1.155
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Npnt,1.752,0.623,27.5,11.2,1.13
ORBm,022 L5 ET CTX Glut,005 L5 IT CTX Glut,True,Foxp2,1.55,0.472,25.9,8.8,1.078
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Reln,4.285,0.416,64.3,7.5,3.869
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Lratd2,2.789,0.074,47.3,1.4,2.715
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Pcdh8,2.986,0.413,51.1,7.5,2.573
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Pdyn,1.623,0.158,26.6,3.0,1.466
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Zfhx3,1.496,0.37,26.4,7.1,1.126
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Dock10,1.646,0.606,27.7,10.8,1.04
ORBm,022 L5 ET CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,1.55,0.523,25.9,9.6,1.027
ORBm,022 L5 ET CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,7.132,0.155,94.1,2.9,6.978
ORBm,022 L5 ET CTX Glut,007 L2/3 IT CTX Glut,False,Lratd2,2.789,0.11,47.3,2.1,2.679
ORBm,022 L5 ET CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,1.55,0.262,25.9,4.7,1.289
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Pou3f1,7.053,0.08,92.1,1.4,6.973
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Lamp5,6.394,0.268,88.9,4.8,6.126
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Etv1,6.735,0.9,90.2,14.6,5.835
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Vat1l,6.207,0.44,87.9,8.0,5.766
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Adcyap1,4.394,0.234,65.8,4.2,4.16
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Reln,4.285,0.745,64.3,12.6,3.54
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Pcdh8,2.986,0.105,51.1,1.9,2.881
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Lratd2,2.789,0.155,47.3,2.8,2.634
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Rorb,2.34,0.449,35.6,7.8,1.892
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Npnt,1.752,0.103,27.5,1.8,1.649
ORBm,022 L5 ET CTX Glut,029 L6b CTX Glut,False,Pdyn,1.623,0.295,26.6,5.2,1.328
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Pou3f1,7.053,0.064,92.1,1.2,6.989
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Vat1l,6.207,0.425,87.9,7.5,5.782
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Adcyap1,4.394,0.299,65.8,5.1,4.095
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Reln,4.285,0.326,64.3,5.7,3.959
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Pcdh8,2.986,0.143,51.1,2.5,2.843
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Lratd2,2.789,0.092,47.3,1.6,2.697
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Rorb,2.34,0.501,35.6,8.8,1.84
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Pdyn,1.623,0.124,26.6,2.2,1.499
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Npnt,1.752,0.593,27.5,10.5,1.159
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Pou3f1,7.053,0.081,92.1,1.4,6.972
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Lamp5,6.394,0.351,88.9,5.8,6.043
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Vat1l,6.207,0.549,87.9,8.9,5.658
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Zfp804b,5.766,0.839,76.6,12.3,4.928
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Adcyap1,4.394,0.223,65.8,3.7,4.171
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Reln,4.285,0.315,64.3,5.0,3.971
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Wfs1,3.874,0.459,61.9,7.6,3.416
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Pcdh8,2.986,0.178,51.1,2.9,2.808
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Lratd2,2.789,0.046,47.3,0.8,2.743
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Npnt,1.752,0.088,27.5,1.5,1.664
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Rgs14,2.018,0.385,36.7,6.6,1.633
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Nr4a2,1.69,0.105,27.1,1.7,1.584
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Meis2,8.093,0.655,96.5,10.0,7.438
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Mpped1,8.363,0.957,99.4,14.6,7.406
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Fezf2,7.132,0.106,94.1,1.6,7.027
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Pou3f1,7.053,0.052,92.1,0.8,7.001
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Spon1,6.614,0.347,87.4,5.3,6.267
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Crym,6.295,0.181,89.1,2.8,6.114
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Lamp5,6.394,0.285,88.9,4.4,6.109
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Satb2,6.198,0.454,87.3,6.9,5.744
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Adcyap1,4.394,0.089,65.8,1.3,4.305
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Tbr1,4.314,0.363,70.6,5.6,3.951
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Wfs1,3.874,0.172,61.9,2.8,3.703
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Lratd2,2.789,0.15,47.3,2.4,2.639
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Meis2,8.093,0.676,96.5,10.9,7.417
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Pou3f1,7.053,0.047,92.1,0.8,7.006
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Fezf2,7.132,0.156,94.1,2.7,6.977
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Etv1,6.735,0.491,90.2,8.2,6.244
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Spon1,6.614,0.446,87.4,7.4,6.168
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Crym,6.295,0.22,89.1,3.7,6.075
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Satb2,6.198,0.478,87.3,7.9,5.72
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Adcyap1,4.394,0.24,65.8,3.9,4.154
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Tbr1,4.314,0.442,70.6,7.1,3.873
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Wfs1,3.874,0.331,61.9,5.5,3.543
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Lratd2,2.789,0.101,47.3,1.8,2.688
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Rorb,2.34,0.26,35.6,4.3,2.08
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Meis2,8.093,0.585,96.5,10.2,7.508
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Fezf2,7.132,0.115,94.1,2.1,7.017
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Pou3f1,7.053,0.093,92.1,1.7,6.96
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Lamp5,6.394,0.286,88.9,5.0,6.108
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Crym,6.295,0.239,89.1,4.3,6.056
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Satb2,6.198,0.62,87.3,10.3,5.578
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Adcyap1,4.394,0.104,65.8,1.9,4.29
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Tbr1,4.314,0.495,70.6,8.6,3.819
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Wfs1,3.874,0.748,61.9,13.3,3.127
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Lratd2,2.789,0.307,47.3,5.6,2.482
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Ppp1r1b,2.288,0.181,40.0,3.3,2.108
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Rgs14,2.018,0.035,36.7,0.7,1.983
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Nfib,9.498,0.789,100.0,13.5,8.709
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Meis2,8.093,0.632,96.5,10.9,7.461
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Fezf2,7.132,0.14,94.1,2.5,6.993
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Pou3f1,7.053,0.175,92.1,3.2,6.878
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Lamp5,6.394,0.278,88.9,4.9,6.116
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Crym,6.295,0.261,89.1,4.6,6.034
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Etv1,6.735,0.868,90.2,13.5,5.867
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Satb2,6.198,0.554,87.3,9.4,5.644
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Adcyap1,4.394,0.106,65.8,1.8,4.288
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Tbr1,4.314,0.516,70.6,9.0,3.798
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Wfs1,3.874,0.555,61.9,9.9,3.32
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Lratd2,2.789,0.288,47.3,5.0,2.501
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Ccn2,6.137,0.076,76.9,1.4,6.061
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Cplx3,5.342,0.225,61.6,4.1,5.117
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Foxp2,5.375,0.371,68.7,6.5,5.004
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Nxph4,4.913,0.045,65.5,0.8,4.868
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Syt6,3.143,0.35,44.9,6.2,2.793
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Sla,2.841,0.238,44.0,4.2,2.602
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Cacng5,2.286,0.031,37.9,0.6,2.255
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Moxd1,2.246,0.043,33.1,0.8,2.203
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Rprm,1.935,0.675,28.2,11.8,1.261
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Amigo2,1.527,0.395,26.1,7.2,1.132
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Ccn2,6.137,0.074,76.9,1.4,6.063
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Cplx3,5.342,0.188,61.6,3.5,5.154
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Foxp2,5.375,0.472,68.7,8.8,4.902
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Nxph4,4.913,0.049,65.5,1.0,4.865
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Syt6,3.143,0.317,44.9,5.9,2.826
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Sla,2.841,0.086,44.0,1.6,2.755
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Cacng5,2.286,0.05,37.9,0.9,2.236
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Moxd1,2.246,0.049,33.1,0.9,2.197
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Amigo2,1.527,0.269,26.1,5.2,1.259
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,7.016,0.476,91.9,8.5,6.541
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Ccn2,6.137,0.046,76.9,0.9,6.091
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sulf1,5.79,0.24,78.6,4.4,5.55
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Cplx3,5.342,0.15,61.6,2.8,5.192
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sema5b,5.448,0.506,75.8,9.1,4.942
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Nxph4,4.913,0.049,65.5,1.0,4.864
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,5.375,0.523,68.7,9.6,4.851
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,4.357,0.248,67.2,4.5,4.109
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Syt6,3.143,0.206,44.9,3.8,2.938
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Gfra1,3.657,0.778,55.7,14.0,2.878
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sla,2.841,0.088,44.0,1.6,2.752
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Cacng5,2.286,0.068,37.9,1.3,2.218
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,7.016,0.353,91.9,6.5,6.664
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,6.41,0.204,86.5,3.7,6.206
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Ccn2,6.137,0.046,76.9,0.9,6.091
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Thsd7b,5.812,0.493,76.7,8.9,5.319
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Cplx3,5.342,0.156,61.6,2.9,5.186
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,5.375,0.262,68.7,4.7,5.113
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Nxph4,4.913,0.023,65.5,0.5,4.89
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,4.394,0.155,68.7,2.9,4.24
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Drd1,4.357,0.284,67.2,5.1,4.074
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Gfra1,3.657,0.59,55.7,10.7,3.067
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Syt6,3.143,0.175,44.9,3.1,2.968
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Sla,2.841,0.171,44.0,3.1,2.669
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sema5a,7.016,0.402,91.9,7.2,6.615
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Rai14,6.41,0.249,86.5,4.6,6.161
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Ccn2,6.137,0.134,76.9,2.6,6.003
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sulf1,5.79,0.322,78.6,6.0,5.469
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Thsd7b,5.812,0.48,76.7,8.8,5.333
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Cplx3,5.342,0.102,61.6,1.9,5.24
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sema5b,5.448,0.262,75.8,4.9,5.186
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Nxph4,4.913,0.033,65.5,0.6,4.88
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Drd1,4.357,0.055,67.2,1.0,4.302
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Gfra1,3.657,0.197,55.7,3.7,3.46
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Syt6,3.143,0.413,44.9,7.5,2.731
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sla,2.841,0.352,44.0,6.4,2.488
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Ccn2,6.137,0.808,76.9,13.4,5.33
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Cplx3,5.342,0.201,61.6,3.4,5.141
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Nxph4,4.913,0.299,65.5,5.2,4.615
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Moxd1,2.246,0.037,33.1,0.7,2.21
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Cacng5,2.286,0.616,37.9,10.8,1.67
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Sulf1,5.79,0.275,78.6,4.3,5.515
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Thsd7b,5.812,0.37,76.7,5.8,5.443
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Cplx3,5.342,0.091,61.6,1.4,5.25
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Nxph4,4.913,0.036,65.5,0.6,4.877
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Nr4a2,3.91,0.105,57.7,1.7,3.805
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Gfra1,3.657,0.167,55.7,2.8,3.49
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Ppp1r1b,4.107,0.808,62.6,13.1,3.299
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Sla,2.841,0.105,44.0,1.7,2.736
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Syt6,3.143,0.481,44.9,7.5,2.662
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Moxd1,2.246,0.031,33.1,0.5,2.215
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Ntsr1,1.743,0.04,29.9,0.7,1.703
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Deptor,2.419,0.904,39.0,15.0,1.514
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Mpped1,9.012,0.957,99.6,14.6,8.055
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Satb2,8.407,0.454,98.5,6.9,7.954
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Tbr1,7.193,0.363,95.4,5.6,6.829
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Rai14,6.41,0.401,86.5,5.9,6.009
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Ccn2,6.137,0.152,76.9,2.5,5.985
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Spon1,6.033,0.347,75.0,5.3,5.686
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Sulf1,5.79,0.143,78.6,2.2,5.647
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Foxp2,5.375,0.301,68.7,4.5,5.073
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Nxph4,4.913,0.065,65.5,1.0,4.848
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Cplx3,5.342,0.726,61.6,10.8,4.616
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Fezf2,4.394,0.106,68.7,1.6,4.289
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Ppp1r1b,4.107,0.183,62.6,2.9,3.924
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Satb2,8.407,0.478,98.5,7.9,7.929
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Tbr1,7.193,0.442,95.4,7.1,6.751
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Rai14,6.41,0.131,86.5,2.1,6.279
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Ccn2,6.137,0.092,76.9,1.5,6.045
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Spon1,6.033,0.446,75.0,7.4,5.587
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Sulf1,5.79,0.229,78.6,3.8,5.562
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Sema5b,5.448,0.278,75.8,4.7,5.17
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Foxp2,5.375,0.287,68.7,4.7,5.088
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Nxph4,4.913,0.047,65.5,0.8,4.866
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Fezf2,4.394,0.156,68.7,2.7,4.239
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Nr4a2,3.91,0.234,57.7,3.9,3.676
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Drd1,4.357,0.77,67.2,12.7,3.587
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Satb2,8.407,0.62,98.5,10.3,7.787
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Tbr1,7.193,0.495,95.4,8.6,6.697
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Rai14,6.41,0.138,86.5,2.4,6.272
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Ccn2,6.137,0.13,76.9,2.4,6.008
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Sulf1,5.79,0.178,78.6,3.0,5.612
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Cplx3,5.342,0.09,61.6,1.6,5.252
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Nxph4,4.913,0.033,65.5,0.6,4.88
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Foxp2,5.375,0.517,68.7,8.3,4.857
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Sema5b,5.448,0.604,75.8,10.1,4.844
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Fezf2,4.394,0.115,68.7,2.1,4.279
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Ppp1r1b,4.107,0.181,62.6,3.3,3.926
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Gfra1,3.657,0.784,55.7,13.2,2.872
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Nfib,9.254,0.789,99.5,13.5,8.465
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Satb2,8.407,0.554,98.5,9.4,7.853
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Tbr1,7.193,0.516,95.4,9.0,6.676
