region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Ppp1r1b,4.949,0.808,73.3,13.1,4.141
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Rspo2,2.84,0.267,43.2,4.3,2.573
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Nptx2,2.724,0.328,41.0,5.1,2.396
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Nr4a2,1.892,0.105,30.1,1.7,1.787
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Zfhx3,2.441,0.67,39.7,10.9,1.771
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Cyp26b1,1.761,0.06,27.2,1.0,1.701
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Deptor,2.494,0.904,40.2,15.0,1.59
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Egr4,1.698,0.494,27.9,7.8,1.204
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Foxp2,8.498,0.301,98.7,4.5,8.196
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Meis2,8.683,0.655,96.3,10.0,8.028
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Tbr1,7.566,0.363,96.6,5.6,7.203
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Mpped1,7.945,0.957,97.9,14.6,6.988
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Neurod2,7.125,0.285,94.5,4.4,6.84
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Satb2,6.931,0.454,91.6,6.9,6.477
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Neurod6,6.356,0.333,87.8,5.1,6.023
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Crym,5.979,0.181,85.3,2.8,5.798
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Sulf1,5.322,0.143,71.9,2.2,5.179
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Ppp1r1b,4.949,0.183,73.3,2.9,4.767
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Fezf2,4.676,0.106,71.8,1.6,4.571
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Sla,4.497,0.05,68.1,0.8,4.446
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Foxp2,8.498,0.287,98.7,4.7,8.211
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Meis2,8.683,0.676,96.3,10.9,8.007
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Tbr1,7.566,0.442,96.6,7.1,7.124
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Rprm,7.383,0.367,91.3,6.1,7.016
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Neurod2,7.125,0.303,94.5,5.1,6.822
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Syt6,6.902,0.181,91.7,2.8,6.721
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Satb2,6.931,0.478,91.6,7.9,6.453
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Neurod6,6.356,0.356,87.8,5.9,6.0
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Crym,5.979,0.22,85.3,3.7,5.759
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Satb1,5.976,0.617,83.5,10.1,5.359
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Sulf1,5.322,0.229,71.9,3.8,5.094
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Egr3,5.902,0.899,78.7,14.5,5.003
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Meis2,8.683,0.585,96.3,10.2,8.098
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Foxp2,8.498,0.517,98.7,8.3,7.98
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Tbr1,7.566,0.495,96.6,8.6,7.071
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Nfix,7.863,0.829,97.7,14.7,7.034
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Rprm,7.383,0.369,91.3,6.5,7.014
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Neurod2,7.125,0.336,94.5,5.8,6.789
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Syt6,6.902,0.368,91.7,6.2,6.534
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Satb2,6.931,0.62,91.6,10.3,6.311
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Neurod6,6.356,0.387,87.8,6.7,5.969
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Crym,5.979,0.239,85.3,4.3,5.74
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Sulf1,5.322,0.178,71.9,3.0,5.144
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Ppp1r1b,4.949,0.181,73.3,3.3,4.769
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Nfib,9.341,0.789,99.8,13.5,8.551
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Foxp2,8.498,0.237,98.7,4.1,8.261
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Meis2,8.683,0.632,96.3,10.9,8.052
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Nfix,7.863,0.708,97.7,12.5,7.155
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Tbr1,7.566,0.516,96.6,9.0,7.05
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Rprm,7.383,0.414,91.3,7.2,6.968
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Neurod2,7.125,0.332,94.5,5.8,6.794
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Satb2,6.931,0.554,91.6,9.4,6.377
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Syt6,6.902,0.638,91.7,10.6,6.264
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Neurod6,6.356,0.399,87.8,7.0,5.957
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Crym,5.979,0.261,85.3,4.6,5.718
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Sulf1,5.322,0.156,71.9,2.7,5.166
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Tshz2,11.913,0.341,100.0,6.0,11.571
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Htr2c,8.336,0.251,90.2,4.5,8.085
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Nxph1,7.171,0.665,80.1,11.6,6.507
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Trhr,5.317,0.072,71.2,1.3,5.245
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Slc17a6,5.134,0.054,70.7,0.9,5.08
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Foxp2,5.331,0.371,72.2,6.5,4.961
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Rprm,4.89,0.675,68.2,11.8,4.215
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Ccn2,2.001,0.076,31.4,1.4,1.925
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Grp,2.162,0.302,31.9,5.2,1.86
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Slc17a8,1.838,0.061,26.4,1.1,1.776
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Rbp4,2.062,0.462,32.4,8.5,1.601
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Tshz2,11.913,0.455,100.0,8.0,11.458
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Htr2c,8.336,0.266,90.2,5.1,8.07
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Nxph1,7.171,0.768,80.1,13.8,6.404
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Trhr,5.317,0.326,71.2,5.6,4.991
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Slc17a6,5.134,0.197,70.7,3.5,4.937
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Foxp2,5.331,0.472,72.2,8.8,4.859
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Grp,2.162,0.139,31.9,2.6,2.023
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Ccn2,2.001,0.074,31.4,1.4,1.927
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Slc17a8,1.838,0.056,26.4,1.1,1.782
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Nxph1,7.171,0.568,80.1,10.2,6.604
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,5.331,0.523,72.2,9.6,4.808
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Trhr,5.317,0.522,71.2,8.8,4.795
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,4.622,0.476,61.4,8.5,4.146
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Ptpru,3.284,0.629,49.8,11.7,2.654
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Ccn2,2.001,0.046,31.4,0.9,1.955
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Slc17a8,1.838,0.056,26.4,1.1,1.782
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Grp,2.162,0.675,31.9,11.5,1.487
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,1.697,0.248,27.1,4.5,1.449
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Rxfp1,1.773,0.447,25.3,7.4,1.326
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Rgs9,1.884,0.586,30.0,10.9,1.298
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Tshz2,11.913,0.724,100.0,11.9,11.189
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Nxph1,7.171,0.453,80.1,8.1,6.719
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,6.503,0.155,86.3,2.9,6.348
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,5.331,0.262,72.2,4.7,5.07
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Trhr,5.317,0.686,71.2,11.1,4.631
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,4.622,0.353,61.4,6.5,4.269
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rprm,4.89,0.641,68.2,11.5,4.249
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,4.224,0.204,60.3,3.7,4.021
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Ccn2,2.001,0.046,31.4,0.9,1.955
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Slc17a8,1.838,0.029,26.4,0.6,1.809
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rbp4,2.062,0.396,32.4,7.5,1.666
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rxfp1,1.773,0.219,25.3,3.8,1.554
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Tshz2,11.913,0.781,100.0,12.6,11.132
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Htr2c,8.336,0.38,90.2,6.6,7.956
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Nxph1,7.171,0.525,80.1,9.4,6.646
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Trhr,5.317,0.071,71.2,1.3,5.246
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Sema5a,4.622,0.402,61.4,7.2,4.22
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Rai14,4.224,0.249,60.3,4.6,3.976
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Ccn2,2.001,0.134,31.4,2.6,1.867
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Slc17a8,1.838,0.026,26.4,0.5,1.812
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Drd1,1.697,0.055,27.1,1.0,1.641
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Tshz2,11.913,0.68,100.0,11.0,11.232
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Etv1,9.894,0.9,99.8,14.6,8.993
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Htr2c,8.336,0.204,90.2,3.6,8.132
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Pou3f3,2.813,0.279,42.5,4.7,2.535
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Rorb,2.728,0.449,37.1,7.8,2.28
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Grp,2.162,0.042,31.9,0.8,2.12
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Matn2,2.329,0.406,36.1,7.2,1.923
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Slc17a8,1.838,0.258,26.4,4.2,1.579
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Tshz2,11.913,0.645,100.0,10.2,11.267
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Htr2c,8.336,0.304,90.2,5.3,8.032
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Nxph1,7.171,0.473,80.1,8.2,6.699
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Trhr,5.317,0.523,71.2,8.1,4.794
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Rorb,2.728,0.501,37.1,8.8,2.228
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Slc17a8,1.838,0.025,26.4,0.5,1.813
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Grp,2.162,0.597,31.9,9.8,1.565
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Rbp4,2.062,0.519,32.4,9.3,1.543
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Ccn2,2.001,0.808,31.4,13.4,1.193
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Tshz2,11.913,0.665,100.0,9.6,11.248
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Meis2,8.699,0.655,94.5,10.0,8.044
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Neurod6,7.197,0.333,91.4,5.1,6.864
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Satb2,6.871,0.454,86.8,6.9,6.418
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Fezf2,6.503,0.106,86.3,1.6,6.397
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Trhr,5.317,0.028,71.2,0.4,5.289
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Neurod2,5.445,0.285,76.5,4.4,5.16
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Slc17a6,5.134,0.043,70.7,0.7,5.091
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Foxp2,5.331,0.301,72.2,4.5,5.03
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Crym,4.315,0.181,62.9,2.8,4.134
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Rai14,4.224,0.401,60.3,5.9,3.824
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Tbr1,4.091,0.363,60.4,5.6,3.728
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Tshz2,11.913,0.443,100.0,6.9,11.47
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Etv1,9.894,0.491,99.8,8.2,9.402
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Meis2,8.699,0.676,94.5,10.9,8.023
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Satb1,8.077,0.617,95.8,10.1,7.46
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Neurod6,7.197,0.356,91.4,5.9,6.841
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Satb2,6.871,0.478,86.8,7.9,6.393
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Fezf2,6.503,0.156,86.3,2.7,6.347
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Cbln2,7.07,0.8,89.2,12.5,6.27
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Neurod2,5.445,0.303,76.5,5.1,5.142
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Slc17a6,5.134,0.036,70.7,0.6,5.098
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Trhr,5.317,0.239,71.2,3.8,5.078
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Foxp2,5.331,0.287,72.2,4.7,5.044
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Tshz2,11.913,0.591,100.0,9.8,11.321
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Meis2,8.699,0.585,94.5,10.2,8.114
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Neurod6,7.197,0.387,91.4,6.7,6.811
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Cbln2,7.07,0.367,89.2,6.3,6.704
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Fezf2,6.503,0.115,86.3,2.1,6.387
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Satb2,6.871,0.62,86.8,10.3,6.251
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Nfix,6.341,0.829,83.5,14.7,5.512
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Trhr,5.317,0.089,71.2,1.4,5.228
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Neurod2,5.445,0.336,76.5,5.8,5.109
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Slc17a6,5.134,0.038,70.7,0.7,5.096
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Foxp2,5.331,0.517,72.2,8.3,4.814
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Rprm,4.89,0.369,68.2,6.5,4.521
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Tshz2,11.913,0.74,100.0,11.9,11.173
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Etv1,9.894,0.868,99.8,13.5,9.026
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Meis2,8.699,0.632,94.5,10.9,8.067
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Htr2c,8.336,0.795,90.2,11.3,7.542
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Nfib,7.78,0.789,94.3,13.5,6.991
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Neurod6,7.197,0.399,91.4,7.0,6.798
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Cbln2,7.07,0.389,89.2,6.7,6.681
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Fezf2,6.503,0.14,86.3,2.5,6.363
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Satb2,6.871,0.554,86.8,9.4,6.317
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Nfix,6.341,0.708,83.5,12.5,5.633
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Trhr,5.317,0.028,71.2,0.5,5.289
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Neurod2,5.445,0.332,76.5,5.8,5.114
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Vip,10.676,0.527,92.9,9.5,10.149
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Gad1,9.306,0.697,98.8,12.6,8.608
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Gad2,9.114,0.625,95.9,11.2,8.489
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Slc6a1,8.433,0.555,96.5,10.1,7.878
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Prox1,7.581,0.053,89.3,0.9,7.529
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Dlx1,6.394,0.098,80.7,1.8,6.296
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Slc32a1,5.945,0.132,77.0,2.4,5.813
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Calb2,5.351,0.073,64.6,1.4,5.277
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Crh,4.959,0.082,56.5,1.5,4.877
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Htr2c,4.853,0.251,59.0,4.5,4.602
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Tac2,4.228,0.122,47.7,2.3,4.105
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Slc5a7,3.171,0.011,41.4,0.2,3.16
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Vip,10.676,0.544,92.9,10.2,10.132
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Gad1,9.306,0.772,98.8,14.7,8.533
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Gad2,9.114,0.701,95.9,13.2,8.412
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Slc6a1,8.433,0.627,96.5,12.0,7.806
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Prox1,7.581,0.063,89.3,1.2,7.518
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Dlx1,6.394,0.109,80.7,2.1,6.285
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Slc32a1,5.945,0.145,77.0,2.8,5.8
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Calb2,5.351,0.09,64.6,1.7,5.261
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Crh,4.959,0.172,56.5,2.9,4.787
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Htr2c,4.853,0.266,59.0,5.1,4.587
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Penk,4.975,0.42,60.5,7.6,4.556
ORBm,046 Vip Gaba,005 L5 IT CTX Glut,False,Tac2,4.228,0.143,47.7,2.8,4.085
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Vip,10.676,0.601,92.9,11.0,10.075
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Gad1,9.306,0.731,98.8,13.5,8.574
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Gad2,9.114,0.682,95.9,12.6,8.432
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Slc6a1,8.433,0.637,96.5,12.0,7.795
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Prox1,7.581,0.053,89.3,1.0,7.529
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Dlx1,6.394,0.103,80.7,1.9,6.291
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Slc32a1,5.945,0.139,77.0,2.6,5.806
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Calb2,5.351,0.108,64.6,2.0,5.242
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Crh,4.959,0.1,56.5,1.9,4.859
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Penk,4.975,0.185,60.5,3.3,4.79
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Sema5a,4.905,0.476,61.0,8.5,4.43
ORBm,046 Vip Gaba,006 L4/5 IT CTX Glut,False,Tac2,4.228,0.147,47.7,2.8,4.081
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Vip,10.676,0.586,92.9,10.5,10.091
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Gad1,9.306,0.728,98.8,13.2,8.577
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Gad2,9.114,0.632,95.9,11.4,8.482
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Slc6a1,8.433,0.597,96.5,11.0,7.835
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Prox1,7.581,0.054,89.3,1.0,7.528
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Dlx1,6.394,0.111,80.7,2.0,6.283
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Slc32a1,5.945,0.134,77.0,2.5,5.811
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Calb2,5.351,0.062,64.6,1.2,5.288
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Crh,4.959,0.258,56.5,4.3,4.7
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Sema5a,4.905,0.353,61.0,6.5,4.553
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Tac2,4.228,0.078,47.7,1.4,4.149
ORBm,046 Vip Gaba,007 L2/3 IT CTX Glut,False,Slc5a7,3.171,0.01,41.4,0.2,3.161
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Vip,10.676,0.613,92.9,11.4,10.063
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Gad1,9.306,0.755,98.8,13.8,8.551
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Gad2,9.114,0.678,95.9,12.5,8.436
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Slc6a1,8.433,0.713,96.5,13.1,7.72
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Prox1,7.581,0.071,89.3,1.4,7.51
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Dlx1,6.394,0.105,80.7,1.9,6.289
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Slc32a1,5.945,0.132,77.0,2.5,5.813
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Calb2,5.351,0.099,64.6,1.9,5.252
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Crh,4.959,0.098,56.5,1.9,4.86
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Penk,4.975,0.227,60.5,4.2,4.748
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Sema5a,4.905,0.402,61.0,7.2,4.504
ORBm,046 Vip Gaba,022 L5 ET CTX Glut,False,Htr2c,4.853,0.38,59.0,6.6,4.473
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Vip,10.676,0.503,92.9,8.8,10.173
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Synpr,10.535,0.537,99.8,9.3,9.998
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Gad1,9.306,0.721,98.8,12.6,8.584
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Gad2,9.114,0.651,95.9,11.5,8.462
